Data Source,Region,Basin,Catchment,Site Code,Site Name,Latitude,Longitude,Datum,Sample Reference,Sampling Year,Date Time,Collection Method,Sampling Depth (m),Laboratory,Analysis Method,Analyte Group,Analyte,Operator,Value,Unit,Quality Code,Comment,Project Name,Project Description
Third Party,Cape York,Endeavour,Endeavour River,JC107002,Wallaby Creek at Rossville Markets,-15.747083,145.265555,GDA2020,9008032,2008-2009,13/05/2009 13:25,Manual,,ALS Environmental,See Metadata in Project description,Metals,Nickel as Ni - total ug/L,<,1,Micrograms/Litre,910,,HEC Annan and Jeannie catchments water quality,Licence CC BY. Water quality data collected from six sites across the Annan and Jeannie River basins. Data include nutrient and metals collected from 2002 to 2012. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Cape York,Endeavour,Endeavour River,JC107002,Wallaby Creek at Rossville Markets,-15.747083,145.265555,GDA2020,9008032,2008-2009,13/05/2009 13:25,Manual,,ALS Environmental,See Metadata in Project description,Metals,Zinc as Zn - total ug/L,<,5,Micrograms/Litre,910,,HEC Annan and Jeannie catchments water quality,Licence CC BY. Water quality data collected from six sites across the Annan and Jeannie River basins. Data include nutrient and metals collected from 2002 to 2012. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Cape York,Endeavour,Endeavour River,JC107003,Annan River at Mulligan Highway,-15.680277,145.2065,GDA2020,9008059,1994-1995,10/02/1995 1:00,Manual,,Southern Cross University Centre for Coastal Biogeochemistry Laboratory,See Metadata in Project description,"Cations, Anions, Alkalinity & Hardness",Nitrate as N,+,0.006,Milligrams/Litre,910,,SCU Annan and Daintree estuarine water quality study,Licence CC BY. Water quality data collected from one site each on the Annan and Daintree Rivers during a 1995 flood event. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Cape York,Endeavour,Endeavour River,JC107003,Annan River at Mulligan Highway,-15.680277,145.2065,GDA2020,9008060,1994-1995,10/02/1995 14:00,Manual,,Southern Cross University Centre for Coastal Biogeochemistry Laboratory,See Metadata in Project description,"Cations, Anions, Alkalinity & Hardness",Nitrate as N,+,0.007,Milligrams/Litre,910,,SCU Annan and Daintree estuarine water quality study,Licence CC BY. Water quality data collected from one site each on the Annan and Daintree Rivers during a 1995 flood event. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Cape York,Endeavour,Endeavour River,JC107003,Annan River at Mulligan Highway,-15.680277,145.2065,GDA2020,9008061,1994-1995,12/02/1995 18:00,Manual,,Southern Cross University Centre for Coastal Biogeochemistry Laboratory,See Metadata in Project description,"Cations, Anions, Alkalinity & Hardness",Nitrate as N,+,0.077,Milligrams/Litre,910,,SCU Annan and Daintree estuarine water quality study,Licence CC BY. Water quality data collected from one site each on the Annan and Daintree Rivers during a 1995 flood event. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Cape York,Endeavour,Endeavour River,JC107003,Annan River at Mulligan Highway,-15.680277,145.2065,GDA2020,9008062,1994-1995,13/02/1995 18:00,Manual,,Southern Cross University Centre for Coastal Biogeochemistry Laboratory,See Metadata in Project description,"Cations, Anions, Alkalinity & Hardness",Nitrate as N,+,0.031,Milligrams/Litre,910,,SCU Annan and Daintree estuarine water quality study,Licence CC BY. Water quality data collected from one site each on the Annan and Daintree Rivers during a 1995 flood event. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Cape York,Endeavour,Endeavour River,JC107003,Annan River at Mulligan Highway,-15.680277,145.2065,GDA2020,9008063,1994-1995,16/02/1995 14:00,Manual,,Southern Cross University Centre for Coastal Biogeochemistry Laboratory,See Metadata in Project description,"Cations, Anions, Alkalinity & Hardness",Nitrate as N,+,0.006,Milligrams/Litre,910,,SCU Annan and Daintree estuarine water quality study,Licence CC BY. Water quality data collected from one site each on the Annan and Daintree Rivers during a 1995 flood event. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Cape York,Endeavour,Endeavour River,JC107003,Annan River at Mulligan Highway,-15.680277,145.2065,GDA2020,9007912,2004-2005,13/03/2005 10:37,Manual,,ALS Environmental,See Metadata in Project description,Metals,Arsenic as As - soluble ug/L,<,50,Micrograms/Litre,910,,HEC Annan and Jeannie catchments water quality,Licence CC BY. Water quality data collected from six sites across the Annan and Jeannie River basins. Data include nutrient and metals collected from 2002 to 2012. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Cape York,Endeavour,Endeavour River,JC107003,Annan River at Mulligan Highway,-15.680277,145.2065,GDA2020,9007912,2004-2005,13/03/2005 10:37,Manual,,ALS Environmental,See Metadata in Project description,Metals,Arsenic as As - total ug/L,<,50,Micrograms/Litre,910,,HEC Annan and Jeannie catchments water quality,Licence CC BY. Water quality data collected from six sites across the Annan and Jeannie River basins. Data include nutrient and metals collected from 2002 to 2012. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Cape York,Endeavour,Endeavour River,JC107003,Annan River at Mulligan Highway,-15.680277,145.2065,GDA2020,9007912,2004-2005,13/03/2005 10:37,Manual,,ALS Environmental,See Metadata in Project description,Metals,Cadmium as Cd - soluble ug/L,<,5,Micrograms/Litre,910,,HEC Annan and Jeannie catchments water quality,Licence CC BY. Water quality data collected from six sites across the Annan and Jeannie River basins. Data include nutrient and metals collected from 2002 to 2012. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Cape York,Endeavour,Endeavour River,JC107003,Annan River at Mulligan Highway,-15.680277,145.2065,GDA2020,9007912,2004-2005,13/03/2005 10:37,Manual,,ALS Environmental,See Metadata in Project description,Metals,Cadmium as Cd - total ug/L,+,20,Micrograms/Litre,910,,HEC Annan and Jeannie catchments water quality,Licence CC BY. Water quality data collected from six sites across the Annan and Jeannie River basins. Data include nutrient and metals collected from 2002 to 2012. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Cape York,Endeavour,Endeavour River,JC107003,Annan River at Mulligan Highway,-15.680277,145.2065,GDA2020,9007912,2004-2005,13/03/2005 10:37,Manual,,ALS Environmental,See Metadata in Project description,Metals,Chromium as Cr - soluble ug/L,<,50,Micrograms/Litre,910,,HEC Annan and Jeannie catchments water quality,Licence CC BY. Water quality data collected from six sites across the Annan and Jeannie River basins. Data include nutrient and metals collected from 2002 to 2012. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Cape York,Endeavour,Endeavour River,JC107003,Annan River at Mulligan Highway,-15.680277,145.2065,GDA2020,9007912,2004-2005,13/03/2005 10:37,Manual,,ALS Environmental,See Metadata in Project description,Metals,Chromium as Cr - total ug/L,+,20,Micrograms/Litre,910,,HEC Annan and Jeannie catchments water quality,Licence CC BY. Water quality data collected from six sites across the Annan and Jeannie River basins. Data include nutrient and metals collected from 2002 to 2012. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Cape York,Endeavour,Endeavour River,JC107003,Annan River at Mulligan Highway,-15.680277,145.2065,GDA2020,9007912,2004-2005,13/03/2005 10:37,Manual,,ALS Environmental,See Metadata in Project description,Metals,Copper as Cu - soluble ug/L,<,50,Micrograms/Litre,910,,HEC Annan and Jeannie catchments water quality,Licence CC BY. Water quality data collected from six sites across the Annan and Jeannie River basins. Data include nutrient and metals collected from 2002 to 2012. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Cape York,Endeavour,Endeavour River,JC107003,Annan River at Mulligan Highway,-15.680277,145.2065,GDA2020,9007912,2004-2005,13/03/2005 10:37,Manual,,ALS Environmental,See Metadata in Project description,Metals,Copper as Cu - total ug/L,<,50,Micrograms/Litre,910,,HEC Annan and Jeannie catchments water quality,Licence CC BY. Water quality data collected from six sites across the Annan and Jeannie River basins. Data include nutrient and metals collected from 2002 to 2012. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Cape York,Endeavour,Endeavour River,JC107003,Annan River at Mulligan Highway,-15.680277,145.2065,GDA2020,9007912,2004-2005,13/03/2005 10:37,Manual,,ALS Environmental,See Metadata in Project description,Metals,Lead as Pb - soluble ug/L,<,5,Micrograms/Litre,910,,HEC Annan and Jeannie catchments water quality,Licence CC BY. Water quality data collected from six sites across the Annan and Jeannie River basins. Data include nutrient and metals collected from 2002 to 2012. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Cape York,Endeavour,Endeavour River,JC107003,Annan River at Mulligan Highway,-15.680277,145.2065,GDA2020,9007912,2004-2005,13/03/2005 10:37,Manual,,ALS Environmental,See Metadata in Project description,Metals,Lead as Pb - total ug/L,+,10,Micrograms/Litre,910,,HEC Annan and Jeannie catchments water quality,Licence CC BY. Water quality data collected from six sites across the Annan and Jeannie River basins. Data include nutrient and metals collected from 2002 to 2012. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Cape York,Endeavour,Endeavour River,JC107003,Annan River at Mulligan Highway,-15.680277,145.2065,GDA2020,9007912,2004-2005,13/03/2005 10:37,Manual,,ALS Environmental,See Metadata in Project description,Metals,Mercury as Hg - soluble ug/L,<,0.1,Micrograms/Litre,910,,HEC Annan and Jeannie catchments water quality,Licence CC BY. Water quality data collected from six sites across the Annan and Jeannie River basins. Data include nutrient and metals collected from 2002 to 2012. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Cape York,Endeavour,Endeavour River,JC107003,Annan River at Mulligan Highway,-15.680277,145.2065,GDA2020,9007912,2004-2005,13/03/2005 10:37,Manual,,ALS Environmental,See Metadata in Project description,Metals,Mercury as Hg - total ug/L,<,0.1,Micrograms/Litre,910,,HEC Annan and Jeannie catchments water quality,Licence CC BY. Water quality data collected from six sites across the Annan and Jeannie River basins. Data include nutrient and metals collected from 2002 to 2012. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Cape York,Endeavour,Endeavour River,JC107003,Annan River at Mulligan Highway,-15.680277,145.2065,GDA2020,9007912,2004-2005,13/03/2005 10:37,Manual,,ALS Environmental,See Metadata in Project description,Metals,Nickel as Ni - soluble ug/L,<,50,Micrograms/Litre,910,,HEC Annan and Jeannie catchments water quality,Licence CC BY. Water quality data collected from six sites across the Annan and Jeannie River basins. Data include nutrient and metals collected from 2002 to 2012. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Cape York,Endeavour,Endeavour River,JC107003,Annan River at Mulligan Highway,-15.680277,145.2065,GDA2020,9007912,2004-2005,13/03/2005 10:37,Manual,,ALS Environmental,See Metadata in Project description,Metals,Nickel as Ni - total ug/L,<,50,Micrograms/Litre,910,,HEC Annan and Jeannie catchments water quality,Licence CC BY. Water quality data collected from six sites across the Annan and Jeannie River basins. Data include nutrient and metals collected from 2002 to 2012. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Cape York,Endeavour,Endeavour River,JC107003,Annan River at Mulligan Highway,-15.680277,145.2065,GDA2020,9007912,2004-2005,13/03/2005 10:37,Manual,,ALS Environmental,See Metadata in Project description,Metals,Zinc as Zn - soluble ug/L,<,50,Micrograms/Litre,910,,HEC Annan and Jeannie catchments water quality,Licence CC BY. Water quality data collected from six sites across the Annan and Jeannie River basins. Data include nutrient and metals collected from 2002 to 2012. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Cape York,Endeavour,Endeavour River,JC107003,Annan River at Mulligan Highway,-15.680277,145.2065,GDA2020,9007912,2004-2005,13/03/2005 10:37,Manual,,ALS Environmental,See Metadata in Project description,Metals,Zinc as Zn - total ug/L,<,50,Micrograms/Litre,910,,HEC Annan and Jeannie catchments water quality,Licence CC BY. Water quality data collected from six sites across the Annan and Jeannie River basins. Data include nutrient and metals collected from 2002 to 2012. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Cape York,Endeavour,Endeavour River,JC107003,Annan River at Mulligan Highway,-15.680277,145.2065,GDA2020,9007927,2006-2007,18/12/2006 10:40,Manual,,ALS Environmental,See Metadata in Project description,Metals,Arsenic as As - total ug/L,+,2,Micrograms/Litre,910,,HEC Annan and Jeannie catchments water quality,Licence CC BY. Water quality data collected from six sites across the Annan and Jeannie River basins. Data include nutrient and metals collected from 2002 to 2012. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Cape York,Endeavour,Endeavour River,JC107003,Annan River at Mulligan Highway,-15.680277,145.2065,GDA2020,9007927,2006-2007,18/12/2006 10:40,Manual,,ALS Environmental,See Metadata in Project description,Metals,Cadmium as Cd - total ug/L,<,0.1,Micrograms/Litre,910,,HEC Annan and Jeannie catchments water quality,Licence CC BY. Water quality data collected from six sites across the Annan and Jeannie River basins. Data include nutrient and metals collected from 2002 to 2012. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Cape York,Endeavour,Endeavour River,JC107003,Annan River at Mulligan Highway,-15.680277,145.2065,GDA2020,9007927,2006-2007,18/12/2006 10:40,Manual,,ALS Environmental,See Metadata in Project description,Metals,Chromium as Cr - total ug/L,<,1,Micrograms/Litre,910,,HEC Annan and Jeannie catchments water quality,Licence CC BY. Water quality data collected from six sites across the Annan and Jeannie River basins. Data include nutrient and metals collected from 2002 to 2012. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Cape York,Endeavour,Endeavour River,JC107003,Annan River at Mulligan Highway,-15.680277,145.2065,GDA2020,9007927,2006-2007,18/12/2006 10:40,Manual,,ALS Environmental,See Metadata in Project description,Metals,Copper as Cu - total ug/L,<,1,Micrograms/Litre,910,,HEC Annan and Jeannie catchments water quality,Licence CC BY. Water quality data collected from six sites across the Annan and Jeannie River basins. Data include nutrient and metals collected from 2002 to 2012. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
